Transaction ID,Amount,Date,Description
75739625,"$1,072.40",5/17/2022 17:36:16,Cum dolores laborum voluptatem fugit cupiditate distinctio. Nam qui iste enim id earum.
35506247,"$1,620.53",6/5/2022 14:37:58,Non dignissimos deserunt iusto quas. Placeat repudiandae officia aut. Hic qui omnis est recusandae.
77305127,"$2,330.72",11/2/2021 15:45:42,Ea placeat ab cum ipsa voluptatem delectus. Sed itaque optio quo rem aut blanditiis.
49208962,"$1,274.69",12/19/2021 18:29:50,Velit dolore sed neque et molestiae. Fugit vitae possimus voluptas quis.
38000174,"-$1,923.80",5/10/2022 01:38:03,Sed sint excepturi similique velit cum eum non. Quia odit est quae qui. Aut enim aut atque minus.
94307785,"$1,023.46",10/18/2021 05:39:53,Hic numquam deserunt reiciendis tenetur eveniet et. Pariatur commodi facilis explicabo quae.
97292721,"-$1,911.09",3/11/2022 09:40:15,Omnis quidem repellat sapiente. Quos praesentium quos non rem sapiente mollitia.
30776742,$900.00,9/16/2021 19:07:24,Ea dolorem eum a illo asperiores quam enim ut. Facere ut sit doloribus non.
93457925,-$215.36,8/13/2022 08:30:05,Omnis et consequatur id minima qui. Odit officiis ut et sint. Similique rerum ea ut iste et.
16614720,"$1,638.70",3/12/2022 12:36:23,Voluptatem reiciendis quia dolorum tempora. Quo non ea dolorum maxime cum.
90217628,"-$1,425.15",8/13/2022 07:48:06,Omnis consequatur facilis aut repellat asperiores ut qui. Ea officia blanditiis expedita magni.
2933072,"$1,622.57",9/24/2021 12:12:08,Occaecati nobis reiciendis harum assumenda et ut dignissimos. Molestias aut vel in nulla.
39077376,-$278.02,5/1/2022 07:42:37,Sed nobis magni ut. Ut dolor adipisci voluptatem magni veniam. Nisi soluta unde alias corporis.
66433505,$760.20,11/5/2021 04:10:15,Perferendis et adipisci quia eius aspernatur repudiandae ipsa. Quia qui sunt autem vero est.
46862369,-$857.61,12/20/2021 07:03:23,Ut dolores illum aut a quos voluptate. Quisquam et temporibus molestias ut non nihil atque.
59084099,"$2,288.84",10/6/2021 14:47:42,Omnis ut laudantium in ipsam. Sit ea necessitatibus modi cum qui nihil qui ab.
396125,"$1,435.93",8/21/2021 14:50:20,Ad quaerat recusandae veritatis in porro. Ipsum et sed rem in. Qui quam rerum quia est.
96107527,"$1,935.63",3/29/2022 17:54:25,Velit accusamus incidunt facilis est harum. Ut corporis quos eligendi ut. Quia vel quaerat ut.
6658308,"-$1,355.86",7/4/2022 09:11:49,Voluptates commodi veniam aut reiciendis maiores et ea ipsum. Inventore et nisi sit qui et.
31564023,-$937.21,11/24/2021 20:49:37,Expedita eaque totam est. Commodi blanditiis odit consectetur. Quae vel maxime est est quia odit.
30937178,-$203.83,5/25/2022 01:10:56,Et soluta perferendis porro harum saepe. Occaecati quis est quo facilis. Enim omnis dolorem fuga.
55488853,"$2,274.68",10/2/2021 21:21:44,Occaecati ipsum assumenda est est enim. Quia nihil culpa et illo.
20841102,$612.76,4/29/2022 06:08:31,Adipisci nulla necessitatibus fugiat est officiis. Quod nihil nostrum ab cum esse molestias.
54558458,"$1,861.88",10/28/2021 03:54:49,Officia provident vero sit praesentium. Aut consequatur id officia voluptatibus eos cupiditate.
97090999,-$451.94,6/10/2022 10:53:50,Enim inventore officia sapiente quos occaecati. Vero et hic est id labore. Quo qui dicta qui.
90047281,"-$1,980.23",5/8/2022 16:19:30,Expedita id soluta quo sed ut debitis. Velit rerum molestiae sunt veniam dolor officia amet sequi.
7400635,"-$1,865.61",12/16/2021 23:18:37,Qui molestiae eum labore sed quaerat et dolor. Inventore voluptas ut aliquam fuga.
54163688,"-$1,578.49",1/30/2022 14:10:37,Velit molestiae qui pariatur nesciunt. Consequatur animi veritatis fuga nam nihil.
11571490,-$371.69,12/28/2021 15:34:42,Consequatur nulla rerum dolores rem. Pariatur voluptatem accusantium odit.
92105768,-$812.51,2/7/2022 22:45:48,Dolor rerum quidem quo. Amet qui ut vero iusto. Hic sit quia maiores.
68063888,"$2,471.40",12/13/2021 15:45:45,Sit labore error perferendis omnis. Velit sequi consequatur qui omnis.
90096177,"-$2,274.60",4/23/2022 16:45:12,Nulla cumque quas enim sint vitae. Eos harum explicabo laborum eius non.
46125159,"$2,218.16",10/20/2021 05:48:04,Dolores sunt ut id sed numquam ut. Recusandae adipisci enim officia non magnam beatae sed eveniet.
84369688,$696.78,5/7/2022 23:48:29,Quia aut voluptatem magnam non perspiciatis. Harum cum sequi inventore non qui dolor sunt.
23353439,"$1,188.18",12/16/2021 10:24:37,Saepe iure ab fugiat labore. Aliquam corporis voluptates quia nemo.
71821207,$983.29,2/12/2022 23:43:58,Atque earum nisi assumenda nihil et. Doloribus distinctio iusto est ratione quo.
60283544,"-$2,342.12",7/17/2022 07:23:39,Delectus sed adipisci quo. Aliquid cum amet eum id qui. Excepturi sapiente et et sed explicabo.
67270244,"$2,217.25",9/7/2021 05:33:28,Magnam animi et dolor aut ex sunt ad. Voluptas qui ea deserunt vel quam.
21387480,"$2,323.62",3/13/2022 15:52:19,Iusto veniam atque eos et quis. Qui consectetur debitis unde voluptas at.
79328686,$264.21,2/10/2022 03:06:45,Doloremque ipsa quis laborum eveniet quo illum aut. Quibusdam aut repellendus pariatur voluptas.
53002458,$142.74,3/24/2022 23:56:05,Et nihil quis dolorem enim. Assumenda nihil ut fugiat qui quas qui.
44172832,"-$1,041.47",11/15/2021 15:44:49,Dolor ipsam sed et numquam. Facilis odit corrupti quae et sed a perspiciatis.
58565598,-$931.74,9/28/2021 14:23:58,Voluptas eos aut sint quia. Ut perspiciatis totam perferendis dolor nihil tenetur ad.
75931529,"-$1,011.48",1/31/2022 14:55:16,Explicabo quo qui vel consectetur. Ut vel qui et qui quia est quos.
29210856,"-$1,617.49",12/23/2021 08:07:08,Est libero quia ut. Velit laboriosam natus tempora ratione aliquam dicta necessitatibus.
9146215,"$1,823.11",5/31/2022 06:19:28,Est similique beatae et ex. Maxime cum nulla qui aspernatur omnis id dolor. Aut ea corporis ut.
41400021,"-$1,292.28",12/28/2021 22:06:18,Dolorem dolorem excepturi id. Ipsum et quod deleniti.
41067534,$411.56,1/1/2022 00:48:43,Et voluptatem id perferendis. Aliquid odit quod dolorum accusantium doloremque repellendus fuga.
53368165,"$1,144.04",7/17/2022 13:17:03,Sed omnis velit ipsam rerum vero ipsa. Sapiente ut et repudiandae veniam aperiam suscipit aut.
75664598,"$2,283.13",4/26/2022 09:06:55,Dolor enim sint quia mollitia consectetur. Quia et eum totam necessitatibus.
30900905,"$1,685.12",8/25/2021 22:59:50,Minus in non minus. Quo aliquid et saepe iste. Quos vel vero quaerat eaque officiis.
5486222,"-$1,325.65",4/2/2022 01:19:24,Sapiente corrupti temporibus autem minus qui. Eos in tenetur officiis ut laudantium et.
97255262,"$1,204.99",7/14/2022 11:00:51,Earum vitae et neque vel harum. Animi quia impedit distinctio suscipit culpa veniam dolores.
89379068,"$1,729.79",9/7/2021 01:12:10,Et voluptatem aut qui ut quam aspernatur est ducimus. Quos placeat voluptates quis omnis incidunt.
11961399,$11.35,11/7/2021 05:00:40,Debitis a id culpa odit ut. Ut accusamus nihil ut libero quasi.
6285967,$116.94,10/20/2021 08:32:31,Perspiciatis commodi nesciunt id. Et voluptas asperiores rerum aut quis id.
64913312,$826.80,1/18/2022 12:59:36,Sunt sit velit hic porro. Iste quam totam delectus et. Deleniti odio quia dignissimos et eveniet.
22390096,"$2,002.85",11/5/2021 23:18:13,Reprehenderit voluptate ducimus reiciendis ipsam nemo. Nisi veritatis saepe sunt dolor quam unde.
31510592,-$495.96,12/21/2021 13:44:44,Id et non modi quisquam. Porro suscipit commodi debitis cupiditate numquam ex. Fugit ab sequi est.
40253305,"$1,533.80",5/16/2022 11:33:56,Omnis quidem ex ipsum rerum aut. Non sit quia unde rem et non eligendi.
9179027,"$1,025.15",5/5/2022 04:44:44,Fugiat voluptas labore debitis placeat. Dolor architecto iusto ipsa et cum et fuga.
57110675,$845.05,1/10/2022 14:42:01,Ex quia aut sint rem. Nesciunt sed nemo nemo. Aut dolorum beatae et ut et qui.
1253018,-$410.62,7/15/2022 06:32:45,Non unde beatae ut sapiente accusamus fuga. Sed architecto cum nihil quo laborum qui.
89152090,$943.46,6/15/2022 10:35:54,Explicabo nam qui quia velit. Enim distinctio quo ipsum. Debitis odit consequatur cum harum.
95820485,$43.81,4/26/2022 09:30:56,Odio facere amet porro. Corrupti tenetur at ab est omnis nam totam excepturi.
18419354,"-$1,516.77",1/8/2022 06:51:31,Officia quis ut laudantium. Commodi in dolorum libero sit non maiores.
96013666,-$329.43,6/18/2022 03:41:32,Aut eveniet molestiae dolor omnis. Est rem et repellendus aut. Eius tenetur culpa reiciendis ut.
74717408,-$634.10,5/22/2022 14:43:57,Eum alias est doloremque fugiat itaque quis. Quis exercitationem error quo est rem esse voluptatem.
91004604,"$1,421.10",7/22/2022 02:30:45,Minima praesentium et sed quia tempora sunt. Error illo aut mollitia quia quia et voluptatem.
94983931,"$2,421.60",1/15/2022 12:30:02,Doloribus neque maxime atque culpa et harum cumque. Vitae molestiae accusantium et fugiat.
22861876,$606.87,3/4/2022 15:56:41,Cupiditate a omnis laudantium quia optio et veniam. Doloribus quae molestiae eos voluptates.
6668614,-$335.91,7/28/2022 10:52:58,Suscipit nulla ipsum et facere. A fuga accusantium voluptas est. Et totam odit sit temporibus.
60663156,"$1,241.47",5/5/2022 00:29:07,Quibusdam est id voluptatem laboriosam et placeat in. Quo vel et ipsa consequatur placeat sed.
15984708,-$815.58,6/5/2022 01:38:54,Ut id consequuntur occaecati est esse. Asperiores quod error vel hic magni et occaecati.
2592781,"-$1,466.98",4/13/2022 07:08:47,Dolorem quod voluptate aliquid magni. Laudantium totam similique quidem harum.
87630117,$800.24,10/22/2021 00:00:47,Consectetur sequi vitae atque dolorem omnis. Aperiam nisi beatae iste.
47744893,$957.38,3/3/2022 00:57:37,Qui excepturi et sapiente asperiores. Fuga voluptas quia qui voluptatem et eos.
16727181,$888.77,12/10/2021 02:30:16,Praesentium dolores sed qui sed ea eligendi consequuntur. Qui officia ducimus voluptatem aut.
59888807,"$1,171.69",8/19/2022 13:04:08,Dolores enim tenetur repellat non reiciendis. Minima aspernatur est porro sit sint est.
89081960,-$845.80,1/2/2022 23:35:13,Maiores ad suscipit a ipsam. Asperiores quo qui repellendus illo.
71256965,"$2,289.00",3/19/2022 22:39:17,Et autem est beatae ducimus. Est et quia voluptatum officiis ut aut. Fugit hic possimus odit.
40814966,$981.92,10/8/2021 04:36:00,Vel a incidunt architecto earum. Dolor quam consequatur voluptatem provident sit.
26327130,"$2,201.99",4/16/2022 10:18:28,Quo maiores tempore eaque atque. Est quis et quia. Beatae velit non provident voluptatibus officia.
718516,$309.34,2/2/2022 19:06:04,Consequatur aut sed recusandae optio ipsa molestias. Doloribus enim incidunt illum aspernatur qui.
19100725,"$1,340.55",1/7/2022 05:53:00,Dolore vero nihil ipsa est. Quibusdam natus reiciendis occaecati amet quia.
64665616,"$1,797.38",5/19/2022 22:49:47,Adipisci et et qui consequatur corrupti. Dolore ut repellat consequatur.
82822886,$60.05,6/10/2022 08:48:56,Ut quia laboriosam dolore eum sapiente. Animi aliquam temporibus assumenda ipsa quod in ratione.
33566988,"$1,429.75",3/30/2022 00:55:47,Sit recusandae quidem delectus officia vitae modi. Sint dolores officia qui laborum.
22132742,-$984.53,9/26/2021 11:42:02,Esse ut itaque natus autem fugit hic doloribus neque. Eos cum exercitationem earum.
20700597,-$393.26,6/1/2022 22:23:41,Rem et et sequi nostrum et consequatur ut. Qui quibusdam ratione sit et. Ut est libero esse id.
75612021,"$1,086.75",6/28/2022 15:22:13,Ipsam delectus ut laboriosam. Dolore asperiores consequatur eos aliquam.
43236952,"-$2,408.82",7/3/2022 16:57:14,Sit natus error sit consequatur. Assumenda dicta nobis quisquam in minus consequuntur ut.
8107749,"$1,320.15",5/29/2022 23:05:46,Enim magnam sapiente officiis qui et error. Ut commodi in enim quas error ut possimus enim.
52829593,$65.98,7/12/2022 05:31:59,Dolorem qui vel illo itaque ut. Modi id minus consectetur sapiente vel aliquid.
67675741,$359.50,8/25/2021 08:16:37,Sint nesciunt commodi at et. Qui est ullam expedita.
47061796,$421.28,6/19/2022 16:33:31,Vel atque aliquid qui velit velit. Aperiam illo velit placeat. Ea qui qui molestias.
27312966,"$2,343.97",6/25/2022 20:53:05,Quaerat totam excepturi natus odit. Quisquam provident illum in explicabo expedita maxime.
15049163,-$198.95,2/19/2022 00:51:39,Deleniti libero unde natus. Ipsam quae animi qui. Consequatur ea non quidem labore eligendi.
85543582,"$2,234.69",2/23/2022 16:53:09,Facere ut ipsa cupiditate eum animi non. Aliquam est tempora voluptatem libero fuga dignissimos.
52984065,"-$2,148.27",11/17/2021 03:31:42,Maiores eveniet rem veniam voluptatem unde. Omnis a error ea. In quam cum et.
89675415,"$2,198.48",8/8/2022 04:28:43,Et consequuntur hic voluptate neque. Voluptatem aspernatur eius quia ducimus quaerat.
69115544,-$145.93,4/19/2022 10:49:15,Quae quo illum cumque et assumenda. Repellendus soluta sunt voluptatem voluptatem libero.
52067995,-$142.94,8/11/2022 22:44:48,Illo ex est dolorem in et rerum provident sed. Tenetur nihil nulla consectetur distinctio dolorum.
97840968,$149.55,4/10/2022 20:47:21,Sint accusamus soluta consequuntur. Placeat rerum quasi autem velit corrupti repellat.
87814658,"$2,470.10",8/4/2022 07:10:21,Nemo temporibus fuga dignissimos est. Debitis sint est non odio. Occaecati itaque sit id.
42377996,"-$2,166.95",9/24/2021 14:19:56,Veritatis iste dolores et reiciendis. Eligendi ea facilis qui esse.
38114914,"-$2,122.88",1/21/2022 14:13:18,Animi sequi corrupti commodi facilis. Totam pariatur et saepe.
86178157,-$899.94,6/5/2022 05:04:11,Fugit eos ad at et saepe. Rerum nihil in vero corporis. Reprehenderit nesciunt est qui qui ea ut.
85342370,"$2,119.28",5/26/2022 16:34:19,Quas et aliquid et consequatur. Et dolorem ut dolorum eos impedit et.
68868034,"-$1,420.85",11/2/2021 18:56:36,Quos omnis eos in quis impedit. Unde saepe ab ut.
58941763,"$1,306.47",9/21/2021 15:37:30,Sed corrupti placeat impedit consectetur distinctio. Qui voluptatum in cum unde.
67095734,"$1,738.93",1/19/2022 14:05:21,Aut nostrum vitae quibusdam repellendus. Amet quidem odit voluptas consectetur debitis.
14887508,"-$2,263.52",1/2/2022 08:08:08,Voluptas quod nobis pariatur. Velit ut dolorem non quis dolorum nihil animi omnis.
63123014,"$2,009.54",11/18/2021 00:07:26,Ea sed aut est. Totam eos ut assumenda expedita dolorum. Blanditiis maxime natus aliquam.
25180774,-$936.38,12/10/2021 17:44:34,Voluptas necessitatibus repudiandae sit voluptatibus facere. Fugiat ratione error aperiam veniam.
2958933,"-$2,482.07",8/8/2022 20:17:21,Voluptates eligendi omnis rerum. Sit tempore enim quisquam ipsam.
91739394,-$273.81,5/22/2022 14:50:12,Tempora consequuntur odio officiis perferendis dolores eaque quos. Reiciendis eum possimus amet.
27515855,"-$1,458.42",9/24/2021 08:39:06,Enim ut quaerat iste ipsa. Ducimus sit non quam libero odio. Ipsam enim soluta aut a in.
44330889,$111.73,9/27/2021 17:47:09,Rem fugit tenetur accusamus voluptatem est. Voluptate est sunt corporis quae.
42156453,"$2,414.21",12/21/2021 15:17:59,Minima quod accusantium dolorem saepe. Ex maxime omnis quod.
81285537,$89.33,7/26/2022 07:04:28,Impedit dolorum optio omnis non et. Sunt nam et officiis molestias nesciunt nulla.
19890825,"-$2,283.67",10/6/2021 20:25:14,Sit voluptas nostrum sit ipsa est. Qui numquam qui perferendis accusamus et.
60856505,"$1,630.10",8/29/2021 08:53:28,Repellendus inventore exercitationem ratione. Voluptate quia aliquid quisquam cumque beatae.
22365469,"$2,330.69",10/1/2021 07:22:32,Assumenda qui ut excepturi doloremque beatae vitae. Aut excepturi autem doloremque nihil odio vel.
31472847,$825.47,7/5/2022 22:04:30,Iusto voluptatem quia unde. Et dolorem ullam atque nobis. Maxime error autem voluptatem quis.
71986621,"$1,801.92",9/7/2021 22:49:48,Non perferendis illo amet sint ut expedita. A sunt sint ab.
60491190,$394.73,8/26/2021 16:45:28,Voluptatem amet fuga commodi qui odit nam. Asperiores porro adipisci atque perferendis similique.
33315376,-$823.89,6/18/2022 16:03:39,Perferendis quis id laborum eos. Quos aut et dignissimos hic et. Quo sed voluptatem officia.
27867639,-$856.00,2/16/2022 01:53:44,Qui ducimus aliquid expedita. Fugit reiciendis fuga ad sit.
23009827,$745.59,6/2/2022 16:05:10,Dolorum ullam amet illo adipisci id natus. Temporibus officia laborum et dolores adipisci.
16025495,-$653.43,12/25/2021 15:12:54,Ut sequi veniam sit at voluptates incidunt repellendus. Qui vitae voluptas debitis vitae occaecati.
86152701,$948.69,11/7/2021 23:03:23,Et suscipit recusandae ut rem aut et. Voluptas iure nesciunt est repudiandae velit odit qui.
87789091,"-$1,013.71",8/10/2022 19:59:47,Soluta reprehenderit accusamus vel. Totam aspernatur ab dolore et. Officiis atque eaque aut rem.
46120851,"-$2,346.35",4/28/2022 00:06:27,Quisquam nihil ea ipsum velit officia. Deleniti quia qui quia omnis in veniam.
54656687,"$1,035.76",2/12/2022 12:17:24,Dolor vero facilis est deserunt natus temporibus. Sed eos labore omnis.
25393293,$311.74,2/22/2022 21:33:19,Velit dolore non maiores accusamus eveniet est eveniet. Qui error et ratione amet.
23218930,$456.88,8/22/2021 17:58:48,Velit ducimus quia in. Nostrum est voluptates voluptatum enim reprehenderit.
90658209,$846.39,5/19/2022 18:08:54,Quasi at rerum voluptatibus amet et suscipit. Nihil tempore et at ipsam.
71991468,$329.50,1/16/2022 14:44:43,Delectus labore ex molestiae. Aut quod dignissimos quisquam velit inventore quo.
29578236,"-$1,861.80",2/14/2022 14:32:43,Ut dolores quo quo voluptatum ipsam provident. Maiores et in eos. Sint libero at aliquam ipsa.
56433643,"$2,163.32",10/13/2021 13:52:56,Aliquid sequi ut dolores nam. At non quam iusto. Tempore dolorum reiciendis doloremque amet quidem.
64956819,$216.97,9/1/2021 11:11:09,Sed ipsa est expedita. Vero porro dicta et dolores ut harum. Aliquam qui tenetur aperiam.
25151209,$124.85,12/7/2021 06:03:06,Ab maxime est qui nulla suscipit. Illum officia eum ipsa iste.
97963249,-$72.85,10/23/2021 08:41:29,Cum natus ea atque optio aliquam fugiat. Repellat ab suscipit quisquam ea facilis.
83921640,-$640.29,6/6/2022 20:12:29,Nam in velit iste sit libero. Veritatis ut quia temporibus libero. Et consectetur est natus.
81141505,"-$1,622.62",9/21/2021 00:56:58,Eum dolores quos voluptates iure enim. Et placeat et iure enim fugiat.
24807446,$889.90,7/21/2022 12:38:08,Tempore velit veniam molestiae quos quasi ab est et. Quo esse qui error quas ullam.
72668037,-$315.33,3/7/2022 03:28:32,A nostrum totam vel in dolorem. Architecto neque et voluptatem qui dolore ratione.
6040675,"$1,739.13",6/11/2022 20:30:06,Voluptate et ex qui ullam. Ab quisquam at aspernatur vitae fugiat dicta corrupti.
89949246,$402.69,5/24/2022 07:52:06,Aut dolorem aut sit. Vitae est in non quia. Sint atque dolores saepe eum.
97234989,"-$1,991.51",4/19/2022 11:39:22,Nobis laboriosam aut quos. Aliquid in maxime rerum qui. Quia quae enim ut velit corrupti autem.
44430814,"-$1,296.55",3/14/2022 00:31:44,Eum cupiditate illo molestiae neque. Commodi quia ut incidunt exercitationem dolores.
96124692,-$498.93,12/23/2021 02:58:12,Ratione impedit commodi sequi sint. Corrupti cumque assumenda aut id inventore.
72514697,"-$1,104.01",3/30/2022 12:57:19,Sapiente ipsa modi aut in sequi. Hic quia adipisci enim tenetur optio ea.
12914414,$512.42,4/22/2022 14:06:54,Ea tenetur mollitia magnam similique omnis. Quas et et neque. Pariatur in quibusdam ut molestias.
40544700,"-$2,157.93",4/15/2022 23:12:31,Tempora ad dolorem veniam quis neque eveniet ducimus. Dolor eveniet voluptas velit voluptas.
83709192,-$435.34,10/22/2021 18:58:43,Quibusdam non qui iusto. Necessitatibus asperiores qui reiciendis accusamus.
88026593,"$1,862.77",10/18/2021 19:35:09,Natus tempora aliquid perferendis quam non. Aliquam sed est sint quasi quia.
67994538,"-$1,540.54",10/23/2021 23:48:30,Minus qui qui similique eum omnis facilis delectus. Odio sapiente dolorum ex eaque nam et sit.
2257167,$815.84,2/12/2022 12:06:37,Debitis excepturi sint velit tempore placeat culpa. Architecto ratione nostrum maxime non rerum.
47253541,"$1,900.53",11/19/2021 16:05:52,Minima cupiditate nam velit qui animi qui nemo et. Et quod architecto tenetur aliquam dolorem.
19901129,"$2,342.15",10/29/2021 03:17:12,Iusto illo ut aut mollitia molestiae rerum. Autem dolor unde quia id.
65112385,$177.26,4/3/2022 23:36:55,Rerum asperiores possimus cupiditate fugit. Aut aut eius explicabo consequatur ea quia laudantium.
50153053,$497.61,8/28/2021 13:26:22,Sed fugit et quasi mollitia. In odit asperiores quam omnis ut natus qui.
81231841,-$53.47,4/22/2022 17:21:13,Ducimus ut qui id qui voluptatibus vel. Consequatur aut necessitatibus ut maiores et cum.
55255481,$552.10,8/1/2022 22:20:54,Modi voluptatem odit in. Nostrum nulla et qui eaque. Aliquam dolorem et nobis.
35026248,"-$1,299.51",4/16/2022 17:07:53,Sit deleniti nihil enim est laudantium excepturi aut. Modi possimus incidunt aspernatur rem.
51662587,"-$2,048.85",11/29/2021 01:37:23,Repellendus aut libero quas laboriosam hic maxime ab ducimus. Aut qui consequuntur eius nobis.
23675674,"-$1,617.74",8/10/2022 04:28:58,Dolores rem fuga dolores. Est optio veniam fuga vel facilis. Ducimus quis aperiam dolore quidem.
45852953,$401.34,12/7/2021 06:07:46,Magni aliquid est magni natus est. Hic enim voluptatem consequatur deserunt maxime.
15506553,"-$1,380.73",2/26/2022 05:30:29,Eveniet aliquam debitis odio est adipisci. Eum sunt aut et est.
90648614,$860.39,2/4/2022 23:16:30,Dolore minus qui neque est nemo. Inventore ex nihil voluptatem autem exercitationem eum.
62033912,$256.01,10/5/2021 11:42:25,Qui temporibus deserunt sunt magnam aliquam. In quia ea non officia hic.
62331947,"$2,209.47",5/24/2022 01:44:01,Assumenda natus saepe dolor eum labore ut. Necessitatibus dolor quod exercitationem rerum laborum.
52240219,"$2,173.81",9/28/2021 14:43:56,Totam officia consequuntur est. Aliquid itaque provident mollitia repudiandae.
85328073,"$2,007.44",12/12/2021 04:07:48,Et ut aut veritatis est quia impedit magnam. Cupiditate voluptatibus aut fugiat dolorem ullam.
55817848,"$1,841.15",7/9/2022 11:03:58,Fugiat dolores eaque sequi beatae. Esse aut sit et voluptatem commodi.
7245916,"-$1,313.23",3/9/2022 08:20:52,Non odio quaerat dolores repellendus. Asperiores dolores odit eos. Ut et maxime ut consequatur.
6255909,-$793.21,5/29/2022 11:18:00,Ut modi numquam recusandae ducimus at. Hic ullam qui pariatur quis a ut assumenda.
3347908,$482.64,3/17/2022 21:29:24,Perspiciatis sint dolores qui. Soluta numquam adipisci soluta vel adipisci.
63215753,-$999.58,1/16/2022 15:33:21,Provident ut laboriosam nulla nulla. Repellat harum officia corporis voluptatem possimus.
67277665,"$1,670.95",9/22/2021 21:36:53,Et aspernatur minus tenetur est. Aut porro eveniet qui aperiam voluptas. Sit quaerat sunt id.
11512930,"-$1,265.10",10/6/2021 10:06:18,Similique quisquam et voluptate rem dicta. Ratione aspernatur aut et. Aut ut fugiat ut est.
9982354,"$1,665.25",1/15/2022 22:30:53,Velit odio dolorum saepe eius. Porro temporibus quo autem et. Eius expedita consequatur qui porro.
18188755,"$1,404.35",9/29/2021 12:07:22,Esse perferendis id facere. Illo nihil dicta sit. Cupiditate autem et voluptas cum velit.
32044207,$628.70,3/31/2022 13:05:07,Sunt et voluptas et sed ut. Deserunt amet illo a sit. Adipisci placeat minus alias quas optio.
63091137,"-$1,715.43",6/30/2022 09:26:40,Et expedita aliquam maxime. Autem vitae aut quia architecto voluptates repellendus beatae.
23702891,"-$2,403.43",9/16/2021 20:08:00,Molestias esse nihil cum neque. Unde quae sint voluptatem dicta fugit voluptates.
54390496,"$2,330.69",4/20/2022 08:47:18,Eum nostrum omnis aut aut quos qui maxime est. Est est in est. Quis blanditiis quos dolores.
78208044,"-$1,332.10",2/12/2022 10:41:50,Corrupti nemo tenetur quis officia fuga ut placeat. Non voluptatum culpa ut ut et vitae.
95785907,"$1,367.65",1/26/2022 06:40:31,At excepturi sit voluptatibus quas saepe ea ipsa. Debitis totam consequatur animi.
53275785,$965.31,5/6/2022 23:02:32,A vel rerum sed. Atque qui perspiciatis praesentium quam et qui. Quod qui ut sunt.
19044363,"$1,525.57",6/21/2022 07:56:14,Quia eius aliquam dolore ipsam aspernatur veniam. Quidem inventore et optio eveniet ut sed.
47681109,"-$1,603.34",12/30/2021 05:08:43,Nam sequi enim pariatur et. Libero repudiandae vero vel aliquam aliquid.
62615623,"$1,702.61",4/17/2022 21:24:21,Sed laudantium quis eum. Qui sapiente id quae numquam voluptas minima quasi.
80917002,"$1,430.10",8/7/2022 12:49:46,Autem rerum id molestias in consectetur. Nesciunt aut aperiam ipsum ut earum facere voluptatibus.
20728237,"-$1,288.95",3/20/2022 02:03:32,Et fugit eius eius. Atque nobis vel laudantium vel ad dolorum consequatur mollitia. Sit et est est.
45632307,"$1,804.29",10/17/2021 02:51:56,Atque labore vitae voluptas quia distinctio nulla. Dignissimos vel voluptates nesciunt autem fugit.
55866540,$21.89,1/4/2022 11:46:13,Tempore id aut rerum fugit ex vero. Ut consequatur explicabo minus cumque pariatur.
79568744,$870.81,2/28/2022 14:14:13,Enim atque qui at et expedita. Consectetur repellat est dolores atque et id non.
61667706,"$2,142.00",5/20/2022 18:53:02,Qui sed eum iure minima blanditiis officia voluptatem. Et libero ullam est labore.
25822633,"-$1,120.72",1/10/2022 12:02:16,Et consequuntur qui ut. Rerum ipsam omnis ut aliquid. Porro omnis est unde.
22192504,"-$1,241.97",4/18/2022 09:38:25,Repellendus asperiores similique amet porro. Voluptas perferendis qui accusamus ullam.
98513069,"$2,349.84",3/6/2022 17:37:42,Dolores delectus consectetur laborum eum qui eaque. Rem molestiae id facere iste.
77873140,"$1,399.13",10/19/2021 02:11:51,Laborum quaerat aut labore harum. Sed hic sed nemo est est. Et eum qui quo voluptatum adipisci.
60897677,"$2,034.89",2/1/2022 09:07:46,Harum qui nemo provident esse. Fugit corporis nulla voluptatibus a voluptates eius.
49786941,"$2,038.35",6/23/2022 04:18:15,Iure aut sit blanditiis et qui similique nisi. Magnam quisquam nobis velit recusandae.
91110281,$385.91,5/15/2022 15:04:04,Quidem vitae asperiores saepe ratione suscipit consequuntur. In itaque temporibus quo qui.
55638634,-$239.20,3/25/2022 09:05:19,Et quia ex unde rerum. Qui recusandae non totam.
43165694,-$564.37,3/30/2022 12:12:23,Quia voluptas saepe nostrum ipsam ipsa illo. Doloribus laudantium iusto rem ratione totam quam.
9393591,-$219.03,4/22/2022 08:07:54,Qui illo sed eveniet. Et hic amet porro quo alias eos. Ut aut quas repellat ut neque.
40018241,"$2,125.97",4/29/2022 18:46:28,Ut laborum porro praesentium velit. Ut optio nisi accusantium culpa beatae.
1915441,$135.64,1/14/2022 23:48:07,Veniam saepe quia molestias et. Ea ut unde doloribus aspernatur.
52060363,$512.01,1/4/2022 10:22:51,Cum corrupti sunt et. Placeat quia nam sit corporis.
57507418,"-$2,230.85",11/1/2021 13:31:17,Occaecati reiciendis sed delectus itaque quidem earum nam. Sint est adipisci vitae rerum.
72760027,"-$2,017.42",8/3/2022 07:30:57,Dolor nihil sit modi minima ut quibusdam rerum. Qui soluta quasi necessitatibus nisi.
15081277,"-$2,030.15",5/3/2022 06:03:46,Autem non aspernatur delectus sed. Qui nobis omnis sunt molestiae. Minima molestias aut possimus.
